PRODUCT_ID,COMMODITY_LEAF,description,buy_line_id,price_line_id,keywords,product_family_id,product_family_description
459376,899915,"KLEIN 5336 ZIPPER BAG, CONTRACTORS PORTFOLIO, CANVAS",KLEIN,KLEIN,"



WEBREADY",,
459489,899869,"BRDGPORT 806-I 3/4 90D2SCR FLEXCONN CONDUIT CONNECTOR 10/BX, 50/CS",BRIDGEP,BRIDGEP,"BRDGPORT 806-I 3/4 90D2SCR FLEXCONN
3/4IN 90 DEG CONN. INS. STEEL",,
459637,899839,"TPZ 692TZ 10-6SOL SPLTBLT CONN  100/BX, 1000/CS",TOPAZ,TOPAZ,"TPZ 692 10-6SOL SPLTBLT CONN
6SOL-16SOL SPLITBOLT 100/1000PK",,
459642,898940,3M PK39 FIRE BARRIER PLANK /BX 3/CS,3M,3M,,,
459834,898859,NOR NT-316S SLVR LIVE END FEED,NORA,NORA,"
",,
460330,899915,"KLEIN 510212BLK TOOL BAG, BLACK CANVAS, 12-INCH",KLEIN,KLEIN,"



WEBREADY",,
460425,899889,KLEIN ET450 ADVANCED CIRCUIT TRACER KIT,KLEIN,KLEIN,,,
460507,898845,LITH CLX L96 8000LM SEF FDL MVOLT GZ10 40K 80CRI WH LED LINEAR *262MAC,WMPROJCT,LITHONIA,,,
460680,899924,"KLEIN H80718 STRAIGHT-CLAW HAMMER, 18-OUNCE, 15-INCH",KLEIN,KLEIN,"



WEBREADY",,
460705,898944,KLEIN 60155 HARD HAT COOLING FAN KIT,KLEIN,KLEIN,,,
460788,899929,"KLEIN 671-6 RAPI-DRIV SCREWDRIVER, 1/4-INCH CABINET TIP, 6-INCH SHANK",KLEIN,KLEIN,"



WEBREADY",,
460857,900078,LEV CPWY1 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPWY1 PUBLIC CHARGING STATION
",,
461067,899929,KLEIN 605-4GLW SCREWDRIVER  :DE2404 : ALT-KLEIN 605-4 SCREWDRIVER,DISCTNUD,KLEIN,"



",,
461068,899929,KLEIN 603-4GLW SCREWDRIVER DELISTED PER TRADE SERVICE ***DISCONTINUED NWITH NO SUGGESTED REPLACEMENT***,KLEIN,KLEIN,"



",,
461361,899929,"KLEIN 32767 3-IN-1 IMPACT FLIP SOCKET, 1/4-INCH, 5/16-INCH, 5-INCH LENGTH",KLEIN,KLEIN,"



WEBREADY",,
461433,899889,"KLEIN VDV501-851 CABLE TESTER KIT WITH SCOUT PRO 3 TESTER, REMOTES, ADAPTER, BATTERY",KLEIN,KLEIN,"



WEBREADY",,
461507,898872,LEV D2MSD-1BW 10/BX,LEVITON,LEVITON,"LEV D2MSD-1BW
LEV IPSD6-1LZ EID#.168794
DECORA SMART WI-FI MOTION DIMMER
WEBREADY
WALLSENSOR
WIFI",,
461518,899927,KLEIN VDV110-261 TWISTED PAIR RADIAL STRIPPER,KLEIN,KLEIN,"



WEBREADY",,
461746,901157,PAND TF5WH-E TEE FITTING 20/BX 100/CS,PANDUIT,PANDUIT,,,
461747,901157,PAND RAF5WH-E WHT DUCT RT ANG FTG 20/BX 100/CS,PANDUIT,PANDUIT,,,
461752,901157,PAND CF5WH-E RACEWAY COUPLER FTG 20/BX 100/CS,PANDUIT,PANDUIT,,,
461796,899752,CROUSEH TP583 4-11/16 STEEL SQ 25/BX,CROUSEH,CROUSEH,"CCHO TP583 4-11/16 STEEL SQ COVER
4 11/16 SQ 1/4 RSD 2 DEVICE CVR",,
461989,899840,NSI IPLD4-3 1/BX,NSI,NSI,,,
462122,899929,KLEIN 32327 27-IN-1 MULTI-BIT PRECISION SCREWDRIVER WITH TAMPERPROOF BITS,KLEIN,KLEIN,"JUNE 2022 TOOL OF THE MONTH
WEBREADY",,
462169,899889,"KLEIN VDV512-100 CABLE TESTER, COAX EXPLORER 2 TESTER WITH BATTERIES AND RED REMOTE",KLEIN,KLEIN,"



WEBREADY",,
462189,899985,LEV L1461-2C TOGGLE SWITCH 50/BX,LEVITON,LEVITON,"LEV L1461-2C 15A TOGGLE SWITCH
LED TOGGLE ILLUM SWTCH SP 15A GRNDI",,
462372,898891,SAT S12422 10.5W A-LINE LED LAMP 24/CS  12422,SATCO,SATCO,,,
462381,900017,C-H QB1020CAF 1P 20A CB,CUTEXPSS,CUTHAM,"QBAF1020
QBCAF1020
WEBREADY
POWREV",,
462545,899831,NSI 4-600L6 600MCM DU RTD TFMR LUG 1/BX,NSI,NSI,,,
463482,898887,SAT S49738 45W LED LAMP 12/CS  49738 ***DISCONTINUED*** REPLACED BY S49739,SATCO,SATCO, ,,
463483,898887,SAT S49675 80W LED LAMP 4/CS  49675,SATCO,SATCO, ,,
463526,901147,PAN PWB4X12BL CABLE TRAY 100/BX 1000/CS,PANDUIT,PANDUIT,,,
463528,899816,PAN PWBPSBL CBL TRAY PUSH ON SPLICE 100/BX 1000/CS,PANDUIT,PANDUIT,,,
463530,901147,PAN PWBWFWBL 100/BX 1000/CS,PANDUIT,PANDUIT,,,
463695,898872,LUT STCL-153M-IV TOUCH DIMMER,LUTRON,LUTRON,"SUNNATA
WEBREADY",,
463696,898872,LUT ST-AS-IV COMPANION SWITCH,LUTRON,LUTRON,"WEBREADY
SUNNATA
Accessory Switch
COMPANION SWITCH",,
464458,899883,"CROUSEH OELB3SA COND BODY W/COVER 0/BX, 1/CS",CROUSEH,CROUSEH,"CRS-H OELB3-SA COND BODY W/COVER
1 AL CNDT OUTLET BODY CVR",,
464489,898891,PHIL 122A19PER92722PE26WG61F 1/CASE ITEM #: 56100 :DE2308 :NONE,DISCTNUD,PHILIPLP,ITEM NUMBER 56100,,
464551,899974,BLINE 6672HS 6X6X72 HS WWY,BL-ENCL,BLINE,,,
464629,899887,KLEIN ET180 DIGITAL DIFFERENTIAL MANOMETER,KLEIN,KLEIN,"



WEBREADY",,
465067,898840,JUNO WF6-REG-SWW5-90CRI-MW-M6 REGRESSED WAFER,LITHONIA,LITHONIA,,,
465232,898921,EIKO 10S6/250V APPLIANCE AND INDICATOR INCANDESCENT LAMP,EIKO,EIKO,"EIKO 10S6/250V 10W CAND INCAN LAMP
250V 10W S-6 CANDELABRA BASE",,
465250,901147,PAN PWBSPLBL BASKET BOLTED SPLICE 100/BX 1000/CS,PANDUIT,PANDUIT,,,
465295,898865,RAB W17-75L W17 WALLPACK 69W 7500LM LED 120-277V 80CRI 5000K BZ,RAB,RAB,,,
465482,900003,"HUBW SSF13 1G, SS, 3-PORT WALL PLATE",HUBWIRE,HUBWIRE,,,
465717,898885,GE LED13BDT8/G4/850XL LED TYPE B LINEAR LAMPS T8 120-277V 13W 2050 20/CS 93132555,GELAMP,GELAMP,,,
465979,899778,C-H KPRL4X32 CONNECTOR KIT 3P PD2 BKR MTG KIT ? PRL4 OR SWBD,CUTHAM,CUTHAM,3P PD2 BKR MTG KIT ? PRL4 OR SWBD,,
466487,901147,PAN PWBSCEZ BASKET STRUT CLIP 100/BX 1000/CS,PANDUIT,PANDUIT,,,
466512,899867,"BRDGPORT 5157-DC 3/4 COUPLING COUPLING 25/BX, 100/CS",BRIDGEP,BRIDGEP,"BRDGPORT 5157-DC 3/4 COUPLING
3/4IN -3/8IN COMP TRANS COUPLING",,
466525,899978,LEV 16352-2PE RECEPTACLE 50/BX,LEVITON,LEVITON,"LEV 16352-2PE 20A BLK RECEPTACLE
EB DEC REC SPLIT W/2PLUG CTRL 20A12",,
466639,901147,BLINE 4A-24-45HB12 24IN BEND,NONRET,BLINE,,,
466640,901147,BLINE 4A-12-45HB12 12IN BEND,NONRET,BLINE,,,
466719,898894,SAT S21300 4CA10/LED/927/FR/120V E12 4W CA10 LED 927 FR 120V LMP *REPLACES S9869*,SATCO,SATCO,"WEBREADY 109998CIRCA
LPLED
LEDDECO
SAT S9869 3.5W CA11 LED FROST E12
27K 350LM 120V DIM LMP 24/CS 09869",,
466801,900078,LEV CPCY2 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPCY2 PUBLIC CHARGING STATION
",,
466802,900078,LEV CPCY3 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPCY3 PUBLIC CHARGING STATION
",,
466803,900078,LEV CPCY4 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPCY4 PUBLIC CHARGING STATION
",,
466804,900078,LEV CPCY5 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPCY5 PUBLIC CHARGING STATION
",,
466805,900078,LEV CPWY2 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPWY2 PUBLIC CHARGING STATION
WEBREADY",,
466806,900078,LEV CPWY3 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPWY3 PUBLIC CHARGING STATION
",,
466812,900078,LEV CPWY4 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPWY4 PUBLIC CHARGING STATION
",,
466813,900078,LEV CPVAL SITE VALIDATION 1/BX,LEVITON,LEVITON,"LEV CPVAL SITE VALIDATION
",,
466814,900078,LEV CPWY5 PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPWY5 PUBLIC CHARGING STATION
",,
466815,900078,LEV CPDCF PUBLIC CHARGING 1/BX,LEVITON,LEVITON,"LEV CPDCF PUBLIC CHARGING STATION
EVSE DC CHARGER
WEBREADY",,
466816,900078,LEV CPEY1 CHARGEPOINT 1/BX,LEVITON,LEVITON,"LEV CPEY1 ENTERPRISE PLAN
1-YEAR DC ENTERPRISE PLAN",,
466817,900078,LEV CPEY2 CHARGEPOINT 1/BX,LEVITON,LEVITON,"LEV CPEY2 ENTERPRISE PLAN
2-YEAR DC ENTERPRISE PLAN",,
466818,900078,LEV CPEY3 CHARGEPOINT 1/BX,LEVITON,LEVITON,"LEV CPEY3 ENTERPRISE PLAN
3-YEAR DC ENTERPRISE PLAN",,
466819,900078,LEV CPEY4 CHARGEPOINT 1/BX,LEVITON,LEVITON,"LEV CPEY4 ENTERPRISE PLAN
4-YEAR DC ENTERPRISE PLAN",,
466820,900078,LEV CPEY5 CHARGEPOINT 1/BX,LEVITON,LEVITON,"LEV CPEY5 ENTERPRISE PLAN
5-YEAR DC ENTERPRISE PLAN",,
466821,900078,LEV CPCOM-DC CHARGING STATION 1/BX,LEVITON,LEVITON,"LEV CPCOM-DC COMMISSIONING SERVICE
CPDCF COMMISIONING SERVICE
WEBREADY",,
466886,898944,"KLEIN 60515 SAFETY HELMET, PREMIUM KARBN PATTERN, NON-VENTED, CLASS E, HEADLAMP",KLEIN,KLEIN,"



WEBREADY",,
466887,898944,"KLEIN 60516 SAFETY HELMET, PREMIUM KARBN PATTERN, CLASS C, VENTED",KLEIN,KLEIN,"



WEBREADY",,
467497,899977,"P&S 5760 STRAIGHT BLADE POWER 1/BX, 10/CS",NONRET,PASS&SEY,"P&S 5760 FL SGL RCPT-NEMA15-60R
STRAIGHT BLADE RECEP 3P 4W 60A 250V",,
467698,898885,SAT S11958 24W LED LAMP 10/CS  11958,SATCO,SATCO,"
",,
467846,899927,"KLEIN 2005N FORGED STEEL WIRE CRIMPER, CUTTER, STRIPPER",KLEIN,KLEIN,"



WEBREADY",,
467847,899927,KLEIN 21051B REPLACEMENT BLADES FOR LARGE CABLE STRIPPERS,KLEIN,KLEIN,"



WEBREADY",,
467849,899929,"KLEIN 635-1/4 1/4-INCH NUT DRIVER, MAGNETIC TIP, 4-INCH SHAFT",KLEIN,KLEIN,"



WEBREADY",,
467850,899929,KLEIN 635-3/8 3/8-INCH HEAVY-DUTY NUT DRIVER  :DE2402 : ALT-NONE,DISCTNUD,KLEIN,"



WEBREADY",,
467851,899929,KLEIN 635-5/16 5/16-INCH HEAVY-DUTY NUT DRIVER  :DE2406 : ALT -,DISCTNUD,KLEIN,"



WEBREADY",,
467854,899911,KLEIN 56049 RECHARGEABLE LIGHT ARRAY LED HEADLAMP WITH ADJUSTABLE STRAP,KLEIN,KLEIN,"



WEBREADY",,
467855,901036,"KLEIN 9230 TAPE MEASURE, 30-FOOT MAGNETIC DOUBLE-HOOK",KLEIN,KLEIN,"



WEBREADY",,
467856,899915,"KLEIN 55474 TRADESMAN PRO PHONE HOLDER, XX-LARGE",KLEIN,KLEIN,"



WEBREADY",,
467859,898947,KLEIN 60344 HINGED GEL KNEE PADS,KLEIN,KLEIN,"



WEBREADY",,
467860,898946,"KLEIN 60161 PROFESSIONAL SAFETY GLASSES, CLEAR LENS",KLEIN,KLEIN,"



WEBREADY",,
467861,898946,"KLEIN 60162 PROFESSIONAL SAFETY GLASSES, GRAY LENS",KLEIN,KLEIN,"



WEBREADY",,
467999,901154,"KLEIN VDV826-704 PASS-THRU MODULAR DATA PLUGS, RJ-45-CAT6A, UTP, 50-PACK",KLEIN,KLEIN,"



WEBREADY",,
468675,899970,AFC 6403-45-00 3/4 SEALTITE BLUE 500/R,ATKORE,ATKORE,,,
468712,901036,"KLEIN 9216 TAPE MEASURE, 16-FOOT MAGNETIC DOUBLE-HOOK",KLEIN,KLEIN,"REPLACED KLEIN 915-26



WEBREADY",,
468948,899977,LEV 5262-1PW STRAIGHT BLADE 50/BX,LEVITON,LEVITON,"LEV 5262-1PW 15A WHT RECEPTACLE
WH DUP REC SPLIT W/1PLUG CTRL 15A12",,
468950,899977,LEV 5262-1PE RECEPTACLE 50/BX,LEVITON,LEVITON,"LEV 5262-1PE 15A BLK RECEPTACLE
EB DUP REC SPLIT W/1 PLUG CTRL 15A/",,
468971,899780,C-H PDG2XPLKL PADLOCKABLE HASP,CUTEXPSS,CUTHAM,,,
469676,899929,"KLEIN 6946INS SLIM-TIP 1000V INSULATED SCREWDRIVER, #2 SQUARE, 6-INCH ROUND SHANK",KLEIN,KLEIN,"



WEBREADY",,
469752,899842,NSI WRD379 TAP CONNECTER 1/BX,NSI,NSI,,,
469812,899929,KLEIN 32701 SWITCH DRIVE HANDLE WITH 2IN NUT DRIVERS *DISCONTINUED WITH NO SUGGESTED REPLACEMENT,KLEIN,KLEIN,,,
469814,899929,"KLEIN 32759 POWER NUT DRIVER SET, 3-PACK",KLEIN,KLEIN,,,
469815,899928,KLEIN PND71610 7/16X10 PWR NUT DRVR DELISTED PER TRADE SERVICE,KLEIN,KLEIN,"



",,
470033,898893,SAT S21247 6G25/LED/WH/927/120V/2PK **REPLACES S21740**,SATCO,SATCO,"SAT S21740 5.5W G25 27K MED LED
LAMP 12/CS  21740
GREEN CREATIVE 97729

ENERGYSTAR
WENDYS
LEDGLOBE G25
LPLED
WEBREADY",,
470081,898885,GE LED43BDT8/G8/850 LED TYPE B LINEAR LAMPS T8 120-277V 43W 5500 20/CS 93132593G,GELAMP,GELAMP,,,
470944,899867,RACO 2144 3-1/2 STL S/SCR EMT CONN 1/BX,NONRET,RACO,"RACO 2144 3-1/2 STL S/SCR EMT CONN
CONNECTOR RGD/EMT SET SCREW 3-1/2 I
CROUSEH 458",,
470945,899752,RACO 870RAC 4-11/16 COVER FOR 1-SW 10/BX,NONRET,RACO,"RACO 870RAC 4-11/16 COVER FOR 1-SW
4-11/16 COVER SINGLE DEVICE - TOGGL
CROUSEH TP720",,
470946,899752,RACO 856 4-11/16 CVR F/1-GRCI RCPT 10/BX,NONRET,RACO,"RACO 856 4-11/16 CVR F/1-GRCI RCPT
4-11/16 COVER SINGLE DEVICE - GFCI
COURSEH TP738",,
470947,899864,RACO 3512RAC 1/2 STR INS L/T CONN 50/BX,NONRET,RACO,"RACO 3512RAC 1/2 STR INS L/T CONN
LIQUIDTIGHT CONNECTOR 1/2 IN INSUL 
TB5332
TB 5332",,
470949,899864,RACO 3542 1/2 90D INS L/T CONN 25/BX,RACO,RACO,"RACO 3542 1/2 90D INS L/T CONN
LIQUIDTIGHT CONN 90 INSUL 1/2 IN ST
T&B 5352 TB5352
CROUSEH LTB5090 ",,
470951,899756,RACO 161 4 OCT 1-1/2D BOX W/FLT BKT 25/BX,NONRET,RACO,"RACO 161 4 OCT 1-1/2D BOX W/FLT BKT
4 OCT BOX 1-1/2DP TS-BRKT 1/2 KO
CROUSEH TP282",,
471058,899889,"KLEIN VDV501-829 CABLE TESTER, VDV COMMANDER TEST & TONE KIT *DISCONTINUED WITH NO SUGGESTED REPLACEMENT",KLEIN,KLEIN,"



WEBREADY",,
471071,899864,STL-CTY TK112AN-RT 3/4 COUPLING /BX /CS,NONRET,T&B,,,
471112,898944,"KLEIN 60249 HARD HAT, NON-VENTED, FULL BRIM STYLE , BLUE",KLEIN,KLEIN,"



WEBREADY",,
471530,898852,MXL MLFP22G418WCSCR/2PK 36W LT FX,MAXLITE,MAXLITE,"
",,
471567,898894,SAT S21274 5.5B11/LED/930/CL/120V E12 LED LAMP 24/CS  20589,SATCO,SATCO,"SAT S9961 5.5W B11 CLR LED LMP
120V CAND BASE 24/CS  09961
*REPLACED BY S21274
WEBREADY",,
471712,899929,"KLEIN 32703 SWITCH DRIVE HANDLE WITH #1, #2 PHILLIPS",KLEIN,KLEIN,"



WEBREADY",,
471713,899929,KLEIN 32704 SWITCH DRIVE HANDLE DELISTED PER TRADE SERVICE *DISCONTINUED WITH NO SUGGESTED REPLACEMENT*,KLEIN,KLEIN,"

KLEIN 32704 SWITCH DRIVE HANDLE
DELISTED PER TRADE SERVICE
*DISCONTINUED WITH NO SUGGESTED
REPLACEMENT*",,
471868,899877,ERC MCS50BC200 SUPPORT BRACKET 25/BX,CADDY,CADDY,,,
472187,898887,SAT S49394 54W/LED/HP/850/ 100-277V/EX39 12/CS  49394,SATCO,SATCO,"SAT S39394 54W HID LED
12/CS  30394
54W LED HID REPLACEMENT; 5000K;
MOGUL EXTENDED BASE; 100-277V
250W MH REPLACDEMENT
SAT S9394
SAT S29394
LED HID REPLACEMENT
LPLED
WEBREADY
LPLED
LEDHID",,
472200,898812,CPL CHX71AR 120/277V STL EXIT SIGN,COOPLTG,COOPLTG,,,
472490,898894,SAT S21262 3B11/LED/927/CL/120V/E12 LMP T20 LAWFUL,SATCO,SATCO,"ENERGYSTAR
*REPLACES S29920*
SAT S29920 2.5W LED C11 E12 2700K
200LM 120V DIM LAMP 24/CS",,
472885,899915,"KLEIN 5109PS CANVAS BUCKET, WIDE STRAIGHT-WALL WITH POCKET, SWIVEL SNAP, 12-INCH",KLEIN,KLEIN,"



WEBREADY",,
472974,898885,SAT S21265 4WB11/LED/930/CL/120V E12 LMP 24/CS,SATCO,SATCO,"SAT S29890 4W C11 CAND 30K LED LAMP
24/CS  29890
WEBREADY",,
473233,899915,"KLEIN 55559 STAND-UP ZIPPER BAGS, 7-INCH AND 14-INCH, 2-PACK",KLEIN,KLEIN,"



WEBREADY",,
473270,899831,NSI IPLD500-4B INSD M-CBL CONN BLCK 1/BX,NSI,NSI,,,
473274,901154,"KLEIN VDV826-705 PASS-THRU MODULAR DATA PLUGS, RJ45-CAT6A, SHIELDED (STP), 50-PACK",KLEIN,KLEIN,"



WEBREADY",,
473275,901141,"KLEIN VDV826-611 MODULAR DATA PLUGS RJ45, CAT5E, 100-PACK",KLEIN,KLEIN,"



WEBREADY",,
473423,898885,SAT S21264 4WB11/LED/927/CL/120V E12 LAMP 24/CS  20579,SATCO,SATCO,"*REPLACES S29922*
109998CIRCA
LPLED 
LEDEDISON 
LEDDECO
ENERGYSTAR",,
473470,899850,CUL 79627J 6X1-5/8 DRYWALL TEK SCR 100/PK *SUGGESTED REPLACEMENT FOR 79627*,CULLY,CULLY,,,
473689,901036,"KLEIN 946-150 WOVEN FIBERGLASS TAPE OPEN-REEL, 150-FOOT",KLEIN,KLEIN,"



WEBREADY",,
474157,899830,"ILSCO CLWD-4/0-12-134 2HOLE LUG COMPRESSION LUG ~/BX, 10/CS",ILSCO,ILSCO,"ILSCO CLWD-4/0-12-134 2HOLE LUG
CU CMP W/SYT 4/0 AWG 9/16-1-3/4 T U",,
474250,898894,SAT S21282 3B11/LED/927/CL/120V E26 3W LED LAMP 24/CS  20597,SATCO,SATCO,"ENERGYSTAR
WEBREADY 109998CIRCA
LPLED
LEDDECO
PHIL 3.3B11/PER/927-922/CL/G/E26
WGX1FB T20
ORDER CODE: 549584",,
474368,899808,BUSSMAN 2A0661 INSULATING BOOT 10/BX,NONRET,BUSSMAN,"2 END FUSEHOLDER
(EID#.205435- WPB3 )-ALTERNATIVE",,
474448,899783,C-H PDG53M1200E5RN 3P 1200A CB,CUTHAM,CUTHAM,,,
475440,899917,"KLEIN 51605 IRON CONDUIT BENDER FULL ASSEMBLY, 1-INCH EMT WITH ANGLE SETTER",KLEIN,KLEIN,,,
475556,900031,KLEIN 53715SEN FLEX BIT PLACEMENT TOOL,KLEIN,KLEIN,"



WEBREADY",,
475658,898835,NOR NATL-5060-12-HWD10 LED DRIVER :DE2411,NONRET,NORA,,,
475737,899927,KLEIN 11055RINS INSULATED KLEIN-KURVE WIRE STRIPPER AND CUTTER,KLEIN,KLEIN,"



WEBREADY",,
475741,898944,"KLEIN 60569 HEAVY KNIT HAT, BLACK, LEATHER LOGO *UNAVAILABLE*",KLEIN,KLEIN,UNAVAILABLE UNTIL 2024,,
475949,899894,IDEAL 31-203 FISH TAPE KIT /BX 1/CS REPAIR KIT W/NON-CONDUCTIVE EYELETS,IDEAL,IDEAL,IDL76351 IDL 783250 76351,,
475949,900038,IDEAL 31-203 FISH TAPE KIT /BX 1/CS REPAIR KIT W/NON-CONDUCTIVE EYELETS,IDEAL,IDEAL,IDL76351 IDL 783250 76351,,
476015,898949,"KLEIN 60568 HEAVY KNIT HAT, HIGH-VISIBILITY YELLOW, PATCH LOGO",KLEIN,KLEIN,"



WEBREADY",,
476072,899830,T&B 58826BEPH 900MCM YEL 2H COP LUG 3/BX 30/CS,NONRET,T&B,,,
476185,900003,HUBW NS616W 1G 6-PORT WHT DCRTR FRM 25/BX,HUBWIRE,HUBWIRE,,,
476233,899834,PAND H200X034H1T-B 3/16 HTSHRK LBL 5/BX 25/CS,PANDUIT,PANDUIT,,,
476260,899756,CROUSEH TP432RED 4IN STL SQ OTLT BX 25/BX,CROUSEH,CROUSEH,"CTP TP432RED 4IN STL SQ OTLT BX
4 SQ OUTLET BX 2 1/8 DP 3/4 KO WELD",,
476567,898885,GE LED9BDT5G2/840HE 9W LAMP 20/CASE 93128570,GELAMP,GELAMP,52184,,
476778,898885,GE LED13BDT8/U/840 13W LAMP 20/CASE 50608 93107388G,GELAMP,GELAMP,50608,,
477566,898864,SAT 65/900 WHITE FLOODLIGHT/CAMERA 5/CS  65968,SATCO,SATCO,"STARFISH
LEDSECURITY",,
477790,899778,C-H KPRL3X23T CONNECTOR KIT 3P PD2 BKR MTG KIT ? PRL3 ? TWIN (150A OR LESS),CUTHAM,CUTHAM,"3P PD2 BKR MTG KIT ? PRL3 ? TWIN
(150A OR LESS)",,
477868,899924,KLEIN 5SDSH STAR DROPPER HAMMER,KLEIN,KLEIN,"



WEBREADY",,
478315,899875,T&B TY527M-NDT 13IN NYL BLU CBL TIE 50/BX 500/CS,T&B,T&B,,,
478333,899830,BLKBRN AL-600-N 2HL ALUM LUG /BX /CS,NONRET,T&B,,,
478797,899883,R-DOT AC-3 1-IN ALUM C COND BODY 5/BX 25/CS,NONRET,T&B,,,
480328,899780,C-H PDG2XPHB CB HANDLE BLOCK,CUTEXPSS,CUTHAM,,,
480391,899783,C-H PDG3X3TA402 CB TERMINAL 500-750MCM 3P TERMINAL ASSEMBLY FOR 400A FRAME EATON PD BRKRS,CUTEXPSS,CUTHAM,Replaced 3TA402K & PDG3X3TA401H,,
481210,898893,SAT S21250 4.5G40/WH/LED/E26/927 120V 4.5W LED LAMP  24/CS  20565,SATCO,SATCO,"

ENERGYSTAR",,
481924,898894,SAT S21304 5.5CA10/LED/927/CL/120V E12 24/CS  20619,SATCO,SATCO,"*REPLACES S9962*
ENERGYSTAR LPLED 
LEDDECO ",,
481929,899830,T&B 54178 300 CU STD. BRL. 1 HOLE 5/16IN BOLT LU,T&B,T&B,,,
482051,899924,"KLEIN H80820 STRAIGHT-CLAW HAMMER, 20-OUNCE, 13-INCH",KLEIN,KLEIN,"



WEBREADY",,
482101,899927,"KLEIN J2159CRTP HYBRID PLIERS WITH CRIMPER, FISH TAPE PULLER AND WIRE STRIPPER",KLEIN,KLEIN,"



WEBREADY",,
482104,899915,KLEIN TI222 THERMAL IMAGER FOR IOS DEVICES,KLEIN,KLEIN,"



WEBREADY",,
482135,899783,C-H PDG23G0050TFFL 3P 50A CB,CUTHAM,CUTHAM,,,
482823,899992,HUBW HBL7810 30A 600V 3P DISC SW 40/BX,HUBWIRE,HUBWIRE,HBL7810D 30A 600V 3P DISC SW,,
482845,899958,WIRE XHHW-350-ORG-37STR-CU,BWCU,BWCU,,,
483058,899929,KLEIN 32328 27-IN-1 MULTI-BIT PRECISION SCREWDRIVER WITH APPLE BITS,KLEIN,KLEIN,"



WEBREADY",,
483297,898864,"LITH-HGX-LED-3RH-ALO-SWW2-120-PE-WH -M2 SWITCHABLE LM & CCT, 3 HEAD SECURITY FLOOD, WHITE",LITHONIA,LITHONIA,"LEDSECURITY
RESIFLOOD
HOMEGUARD",,
483298,898864,"LITH-HGX-LED-3RH-ALO-SWW2-120-PE-DD B-M2 SWITCHABLE LM & CCT, 3 HEAD SECURITY FLOOD, BRONZE",LITHONIA,LITHONIA,"LEDSECURITY
RESIFLOOD
HOMEGUARD",,
483642,899877,BLINE B4077ZN 2-1/2 CBL CLMP,BL-STRUT,BLINE,,,
483861,899929,"KLEIN 6916INS SLIM-TIP INSULATED SCREWDRIVER, 3/16-INCH CABINET, 6-INCH ROUND SHANK",KLEIN,KLEIN,"



WEBREADY",,
483864,899877,ERC TCB CEILING BRACKET /BX,CADDY,CADDY,,,
484281,899883,"CROUSEH LR55CGN 1-1/2 AL LR CONDBY ~/BX, 2/CS",CROUSEH,CROUSEH,"CCHC LR55CGN 1-1/2 AL LR CONDBY
1 1/2 RGD LR COND BODY CVR AND GSKT",,
484544,898841,LEVITON 9866-B0W 20/BX,LEVDIM,LEVDIM,"LEV 9866-B0W
WH LED MOTION SENS DOWNLIGHT 18W/12
9864-LED MOTION CLOSET LIGHT",,
484940,899925,"KLEIN 70575 GRIP-IT HEX KEY SET, 9-KEY, 3-3/4-INCH HANDLE, SAE SIZES",KLEIN,KLEIN,"



WEBREADY",,
485200,899786,HUBW HBL13R89 30A 600V 3P DISC SW 4/BX,HUBWIRE,HUBWIRE,HBL13R89D 30A 600V 3P DISC SW 4/BX,,
485211,899859,BLINE B368ZN 4HL 45D CLSD ANG  **YARD**,BL-STRUT,BLINE,,,
485552,899784,C-H BKG2G175 CIRCUIT BREAKER KIT,CUTEXPSS,CUTHAM,,,
486100,899859,BLINE B270RZN SGL CRNR CONN,BL-STRUT,BLINE,,,
486246,898860,LLSY CPHB-15LM-MVOLT-50K LT FX,LITHONIA,LITHONIA,,,
486264,898887,SAT S49739 45W LED LAMP 12/CS  49739,SATCO,SATCO,,,
486530,898887,SAT S49390 18W LED LAMP 24/CS  49390 *REPLACES S39390*,SATCO,SATCO,,,
486531,898887,SAT S49391 22W LED LAMP 24/CS  49391 *REPLACES S39391*,SATCO,SATCO,"LED HID REPLACEMENT
LPLED
WEBREADY
LPLED
LEDHID",,
486694,899920,"KLEIN 935CSEL ELECTRICIANS COMBINATION SQUARE, 12-INCH",KLEIN,KLEIN,"



WEBREADY",,
486909,899861,"TPZ 206AL 2IN AL W/T HUB 1/BX, 10/CS",TOPAZ,TOPAZ,"TPZ 206AL 2IN AL W/T HUB
2IN ALUMINUM WATERTIGHT HUB",,
487131,899807,BUSSMAN LPN-RK-35SP 250V RK1 TD FUSE,NONRET,BUSSMAN,"(LLNRK035 /OR/ A2D35R)
---POSSIBLE ALTERNATIVES",,
487190,899926,KLEIN D364-11 103/16 LONG NS PLIER DELISTED PER TRADE SERVICE,KLEIN,KLEIN,"



",,
